"disasterNumber","declarationYear","incidentType","applicationTitle","damageCategoryCode","projectSize","stateNumberCode","projectAmount","federalShareObligated","totalObligated","obligatedDate"
1909,2010,"Severe Storm(s)","DRAMH02 - Debris Removal On Electrical Powerlines","A - Debris Removal","Small","47",2256.14,2030.53,2030.53,"2010-07-29T20:17:20.000Z"
1909,2010,"Severe Storm(s)","HVFHK09 - Utilities - PS #33 (Flat Creek) SCADA, Remote","F - Public Utilities","Small","47",17207.11,15486.4,15486.4,"2010-08-16T15:42:52.000Z"
1909,2010,"Severe Storm(s)","TEGLZ13 - Retaining Wall (Wildlife MGT Area)","E - Public Buildings","Small","47",0,0,0,"2010-08-20T22:51:50.000Z"
1909,2010,"Severe Storm(s)","TECLZ15 - Cheatham WMA Hudgens Slough Service Road","C - Roads and Bridges","Small","47",0,0,0,"2010-08-16T15:42:52.000Z"
1909,2010,"Severe Storm(s)","TEBLY22 - Data Center (EPM)","B - Protective Measures","Small","47",311.34,280.21,280.21,"2010-10-26T04:05:34.000Z"
1909,2010,"Severe Storm(s)","TEELY21 - Data Center","B - Protective Measures","Small","47",288.21,259.39,259.39,"2010-10-22T02:21:46.000Z"
1909,2010,"Severe Storm(s)","TEGRB20 - Navigation Lighting System","G - Recreational or Other","Small","47",6753.11,6077.8,6077.8,"2010-10-22T02:21:46.000Z"
1909,2010,"Severe Storm(s)","SWBTH18 - Electric Utility","B - Protective Measures","Small","47",2906.16,2615.54,2615.54,"2010-07-29T20:17:20.000Z"
1909,2010,"Severe Storm(s)","TEGLZ25 - Portable Pump Station","G - Recreational or Other","Small","47",0,0,0,"2010-08-17T19:00:07.000Z"
1909,2010,"Severe Storm(s)","TEERB04 - Vehicles & Equipment","E - Public Buildings","Small","47",108.77,97.89,97.89,"2010-10-22T02:21:46.000Z"
1909,2010,"Severe Storm(s)","TEGLZ20 - Wooden/Metal Walkway Access To Birdwatching A","G - Recreational or Other","Small","47",2697.86,2428.07,2428.07,"2010-08-16T15:42:52.000Z"
1909,2010,"Severe Storm(s)","TEERW28 - TPS Complex Building (Field House & Fence)","E - Public Buildings","Small","47",104.08,93.67,93.67,"2010-09-04T22:10:35.000Z"
1909,2010,"Severe Storm(s)","TEBRJ02 - TPS Complex Building-Warf Hall(Evidence Room)","B - Protective Measures","Small","47",2216.53,1994.88,1994.88,"2010-08-16T15:42:52.000Z"
1909,2010,"Severe Storm(s)","TEBRJ03 - TPS-INFIRMARY (Dept. of Education)","B - Protective Measures","Small","47",2590.24,2331.22,2331.22,"2010-08-16T15:42:52.000Z"
1909,2010,"Severe Storm(s)","TEBRJ04 - TPS Complex Building (Hardison Complex)","B - Protective Measures","Small","47",147.62,132.86,132.86,"2010-10-26T04:05:34.000Z"
1909,2010,"Severe Storm(s)","SWFTH05 - Medon Substation","F - Public Utilities","Small","47",27346.56,24611.9,24611.9,"2010-10-14T00:46:22.000Z"
1909,2010,"Severe Storm(s)","TEBRJ05 - TPS Complex Building (Farm House)","B - Protective Measures","Small","47",121.05,108.95,108.95,"2010-10-26T04:05:34.000Z"
1909,2010,"Severe Storm(s)","TEERW29 - Six BuildingsTN. Public Safety (TPS) Complex","E - Public Buildings","Small","47",102.97,92.67,92.67,"2010-09-04T22:10:35.000Z"
1909,2010,"Severe Storm(s)","TEBCS02 - Volunteer State Community College","B - Protective Measures","Small","47",85.48,76.93,76.93,"2010-08-27T00:24:16.000Z"
1909,2010,"Severe Storm(s)","TECDZ01 - Wildlife Access Road - Washout","C - Roads and Bridges","Small","47",14323.21,12890.89,12890.89,"2011-02-09T03:13:06.000Z"
1909,2010,"Severe Storm(s)","HVCFF12 - Road Erosion and Scouring, Aggregate Loss","C - Roads and Bridges","Small","47",12922.99,11630.69,11630.69,"2010-08-16T15:42:52.000Z"
1909,2010,"Severe Storm(s)","TECDZ02 - Road","C - Roads and Bridges","Small","47",9203.11,8282.8,8282.8,"2010-08-16T15:42:52.000Z"
1909,2010,"Severe Storm(s)","MLAMH06 - Debris Removal on Electrical Powerlines","A - Debris Removal","Small","47",14864.8,13378.32,13378.32,"2010-07-29T20:17:20.000Z"
1909,2010,"Severe Storm(s)","TEBCS06 - Chemistry Building/Campuswide","B - Protective Measures","Small","47",222.32,200.09,200.09,"2010-08-27T00:24:16.000Z"
1909,2010,"Severe Storm(s)","MIBDU20 - Emergency Protective Measures","B - Protective Measures","Small","47",6144.2,5529.78,5529.78,"2010-08-16T15:42:52.000Z"
1909,2010,"Severe Storm(s)","MLBMH10 - Electrical Distribution System","B - Protective Measures","Small","47",55946.21,50351.59,50351.59,"2010-08-16T15:42:52.000Z"
1909,2010,"Severe Storm(s)","TEBRJ07 - TPS Complex Building (Museum)","B - Protective Measures","Small","47",121.05,108.95,108.95,"2010-10-22T02:21:46.000Z"
1909,2010,"Severe Storm(s)","MLAMH08 - Debris Removal on Electrical Powerlines","A - Debris Removal","Large","47",69014.71,62113.24,62113.24,"2010-08-16T15:42:52.000Z"
1909,2010,"Severe Storm(s)","TECLZ26 - Wildlife Area Access Road","C - Roads and Bridges","Small","47",3454.26,3108.83,3108.83,"2010-08-16T15:42:52.000Z"
1909,2010,"Severe Storm(s)","TECDZ03 - Parking Lot","C - Roads and Bridges","Small","47",11237.94,10114.15,10114.15,"2010-08-16T15:42:52.000Z"
1909,2010,"Severe Storm(s)","TEBRJ01 - TPS Complex Building (Cooper Hall)","B - Protective Measures","Small","47",185.99,167.39,167.39,"2010-10-22T02:21:46.000Z"
1909,2010,"Severe Storm(s)","TEBR23  - TDOT Wayne County Maint. Facility, Waynesboro","B - Protective Measures","Small","47",123.14,110.83,110.83,"2010-10-22T02:21:46.000Z"
1909,2010,"Severe Storm(s)","TEBLY26 - TN State Employees and Contractors","B - Protective Measures","Small","47",6245.72,5621.15,5621.15,"2010-08-16T15:42:52.000Z"
1909,2010,"Severe Storm(s)","HVFMB18 - Utilities 1-40 Pump Station (PS35)","F - Public Utilities","Small","47",62537.41,56283.67,56283.67,"2010-10-18T23:27:49.000Z"
1909,2010,"Severe Storm(s)","TECLZ29 - Parking Lot at Iron Bridge Access Ramp","C - Roads and Bridges","Small","47",4674.05,4206.65,4206.65,"2010-08-24T20:01:25.000Z"
1909,2010,"Severe Storm(s)","TEBLY28 - R.S. Gass Bldg","B - Protective Measures","Small","47",70.2,63.18,63.18,"2010-10-26T04:05:34.000Z"
1909,2010,"Severe Storm(s)","MLFMH07 - Meriwether Lewis Electric System","F - Public Utilities","Large","47",67789.59,61010.63,61010.63,"2010-08-17T19:00:07.000Z"
1909,2010,"Severe Storm(s)","NOBBR06 - Emergency Protective Measures","B - Protective Measures","Small","47",2038.54,1834.69,1834.69,"2010-08-17T19:00:07.000Z"
1909,2010,"Severe Storm(s)","SWFTH13 - Electric Distribution System","F - Public Utilities","Small","47",3301.03,2970.93,2970.93,"2010-08-17T19:00:07.000Z"
1909,2010,"Severe Storm(s)","MLFMH04 - Electrical Distribution System","F - Public Utilities","Small","47",9554.24,8598.82,8598.82,"2010-08-16T15:42:52.000Z"
1909,2010,"Severe Storm(s)","TECLZ31 - Leftwitch Bridge Boat Launching Ramp on Duck","C - Roads and Bridges","Small","47",3245.05,2920.55,2920.55,"2010-08-21T22:38:20.000Z"
1909,2010,"Severe Storm(s)","MLFMH03 - Electrical Distribution System","F - Public Utilities","Small","47",16333.92,14700.53,14700.53,"2010-08-17T19:00:07.000Z"
1909,2010,"Severe Storm(s)","MLFMH05 - Electrical Distribution System","F - Public Utilities","Large","47",69468.79,62521.91,62521.91,"2010-08-16T15:42:52.000Z"
1909,2010,"Severe Storm(s)","TECLZ30 - Parking Lot - Howard Bridge Boat Launch","C - Roads and Bridges","Small","47",3601.55,3241.4,3241.4,"2010-08-24T20:01:25.000Z"
1909,2010,"Severe Storm(s)","HVFMB19 - Horseshoe Bend #1 Pump Station (PS13)","F - Public Utilities","Small","47",57252.41,51527.17,51527.17,"2010-08-24T20:01:25.000Z"
1909,2010,"Severe Storm(s)","GIFDS16 - Electrical Power Distribution System","F - Public Utilities","Large","47",64562.81,58106.53,58106.53,"2010-08-21T22:38:20.000Z"
1909,2010,"Severe Storm(s)","MIFDU19 - Milan Department of Public Utilities","F - Public Utilities","Small","47",7506.63,6755.97,6755.97,"2010-08-20T22:51:50.000Z"
1909,2010,"Severe Storm(s)","NOFBR09 - Water Distribution System","F - Public Utilities","Small","47",7625.01,6862.51,6862.51,"2010-08-17T19:00:07.000Z"
1909,2010,"Severe Storm(s)","BECBR15 - Road","C - Roads and Bridges","Small","47",3929.35,3536.42,3536.42,"2010-08-17T19:00:07.000Z"
1909,2010,"Severe Storm(s)","BEGBR16 - Parks & Playground","G - Recreational or Other","Small","47",3852.17,3466.95,3466.95,"2010-08-17T19:00:07.000Z"
1909,2010,"Severe Storm(s)","BEGBR17 - Campground & Beaches","G - Recreational or Other","Small","47",3284.68,2956.21,2956.21,"2010-08-17T19:00:07.000Z"
1909,2010,"Severe Storm(s)","BEGBR18 - Marina & Playground","G - Recreational or Other","Small","47",3805.23,3424.71,3424.71,"2010-08-20T22:51:50.000Z"
1909,2010,"Severe Storm(s)","NOFBR13 - Water Distribution System","F - Public Utilities","Small","47",1014.93,913.44,913.44,"2010-08-17T19:00:07.000Z"
1909,2010,"Severe Storm(s)","NOFBR10 - Water Distribution System","F - Public Utilities","Small","47",9028.49,8125.64,8125.64,"2010-08-17T19:00:07.000Z"
1909,2010,"Severe Storm(s)","NOFBR11 - Water Distribution System","F - Public Utilities","Small","47",8566.32,7709.69,7709.69,"2010-08-17T19:00:07.000Z"
1909,2010,"Severe Storm(s)","NOFBR12 - Water Distribution System","F - Public Utilities","Small","47",1668.5,1501.65,1501.65,"2010-08-17T19:00:07.000Z"
1909,2010,"Severe Storm(s)","NOFBR14 - Water Distribution System","F - Public Utilities","Small","47",6237.61,5613.85,5613.85,"2010-08-16T15:42:52.000Z"
1909,2010,"Severe Storm(s)","MLFMH09 - Meriwether Lewis Electric Cooperative","F - Public Utilities","Large","47",254094.85,228685.37,228685.37,"2010-08-17T19:00:07.000Z"
1909,2010,"Severe Storm(s)","JCFCR15 - Upper Cumberland Electric Membr. Corp (UCEMC)","F - Public Utilities","Small","47",29720.49,26748.44,26748.44,"2010-08-17T01:55:33.000Z"
1909,2010,"Severe Storm(s)","SWFTH11 - Electric Distribution System","F - Public Utilities","Small","47",6734.41,6060.97,6060.97,"2010-08-17T19:00:07.000Z"
1909,2010,"Severe Storm(s)","NOFBR08 - Water Distribution System","F - Public Utilities","Small","47",5922.83,5330.55,5330.55,"2010-08-17T19:00:07.000Z"
1909,2010,"Severe Storm(s)","SWFTH14 - Electric Distribution System","F - Public Utilities","Small","47",7527.6,6774.84,6774.84,"2010-08-17T19:00:07.000Z"
1909,2010,"Severe Storm(s)","TEBLY06 - Rachel Jackson Building","B - Protective Measures","Small","47",39.18,35.26,35.26,"2010-10-26T04:05:34.000Z"
1909,2010,"Severe Storm(s)","TEBRB22 - Emergency Protective Measures","B - Protective Measures","Small","47",69.62,62.66,62.66,"2010-10-26T04:05:34.000Z"
1909,2010,"Severe Storm(s)","TEERB46 - Mobile Equipment","E - Public Buildings","Small","47",75.74,68.17,68.17,"2010-10-26T04:05:34.000Z"
1909,2010,"Severe Storm(s)","GIFDS17 - Fiber Optic Cable","F - Public Utilities","Small","47",17867.91,16081.12,16081.12,"2010-08-17T19:00:07.000Z"
1909,2010,"Severe Storm(s)","NOFBR07 - Water Lines","F - Public Utilities","Small","47",8961.73,8065.56,8065.56,"2010-08-21T22:38:20.000Z"
1909,2010,"Severe Storm(s)","MLCMH16 - Storage Lot","C - Roads and Bridges","Small","47",8341.39,7507.25,7507.25,"2010-08-21T22:38:20.000Z"
1909,2010,"Severe Storm(s)","MLGMH17 - Chain Link Fence","G - Recreational or Other","Small","47",9025,8122.5,8122.5,"2010-10-14T00:46:22.000Z"
1909,2010,"Severe Storm(s)","MLGMH15 - Chain Link Fence","G - Recreational or Other","Small","47",2950,2655,2655,"2010-10-14T00:46:22.000Z"
1909,2010,"Severe Storm(s)","MLCMH14 - Asphalt Parking Lot","C - Roads and Bridges","Small","47",8950,8055,8055,"2010-08-17T19:00:07.000Z"
1909,2010,"Severe Storm(s)","MLBMH13 - Main Electrical Distribution System","B - Protective Measures","Small","47",25000,22500,22500,"2010-10-14T00:46:22.000Z"
1909,2010,"Severe Storm(s)","HVFFF23 - Utilities - Rolling Rivers # 1 (PS25)","F - Public Utilities","Small","47",38454.59,34609.13,34609.13,"2010-08-17T01:55:33.000Z"
1909,2010,"Severe Storm(s)","SWFTH12 - Electric Distribution System","F - Public Utilities","Small","47",15608.44,14047.6,14047.6,"2010-08-17T19:00:07.000Z"
1909,2010,"Severe Storm(s)","TEBRB05 - Emergency Protective Measures-TDOT Region 3","B - Protective Measures","Small","47",104.17,93.75,93.75,"2010-10-22T02:21:46.000Z"
1909,2010,"Severe Storm(s)","HVFFF21 - Utilities - Harpeth Wood Pump Station (PS28)","F - Public Utilities","Small","47",41232.29,37109.06,37109.06,"2010-08-17T01:55:33.000Z"
1909,2010,"Severe Storm(s)","HVFFF22 - Utilities - Harpeth Bend Pump Station (PS29)","F - Public Utilities","Large","47",40755.81,36680.23,36680.23,"2010-10-26T04:05:34.000Z"
1909,2010,"Severe Storm(s)","HVFMB24 - Utilities - Somerset Farms LS (PS39)","F - Public Utilities","Small","47",61699.41,55529.47,55529.47,"2010-10-05T03:50:24.000Z"
1909,2010,"Severe Storm(s)","TEERW24 - John Sevier/Central Services Building","E - Public Buildings","Small","47",92.3,83.07,83.07,"2010-10-26T04:05:34.000Z"
1909,2010,"Severe Storm(s)","TEERB07 - Vehicles & Equipment","E - Public Buildings","Small","47",626.32,563.69,563.69,"2010-10-26T04:05:34.000Z"
1909,2010,"Severe Storm(s)","TEFDS10 - Applicant Communications Equipment","F - Public Utilities","Small","47",500.3,450.27,450.27,"2010-11-11T02:45:10.000Z"
1909,2010,"Severe Storm(s)","TEELY29 - R. S. Gass Bldg","E - Public Buildings","Small","47",85.55,77,77,"2010-10-26T04:05:34.000Z"
1909,2010,"Severe Storm(s)","TECLZ32 - Carpenter Road Access Boat Ramp","C - Roads and Bridges","Small","47",7671.31,6904.18,6904.18,"2010-08-17T19:00:07.000Z"
1909,2010,"Severe Storm(s)","TEDLZ33 - Whippoorwill Lake Emergency Spillway","D - Water Control Facilities","Small","47",4605.91,4145.32,4145.32,"2010-08-20T22:51:50.000Z"
1909,2010,"Severe Storm(s)","TECLZ34 - Gilridge Road-Laurel Hill WMA","C - Roads and Bridges","Small","47",6103.83,5493.45,5493.45,"2010-09-04T22:10:35.000Z"
1909,2010,"Severe Storm(s)","HVFFF20 - Utilities - Coley Davis Pump Station (PS34)","F - Public Utilities","Small","47",35548.29,31993.46,31993.46,"2010-08-17T01:55:33.000Z"
1909,2010,"Severe Storm(s)","TECDZ06 - McRight  Road","C - Roads and Bridges","Small","47",4514.81,4063.33,4063.33,"2010-08-17T19:00:07.000Z"
1909,2010,"Severe Storm(s)","TECDZ14 - Road","C - Roads and Bridges","Small","47",1400.45,1260.41,1260.41,"2010-08-17T19:00:07.000Z"
1909,2010,"Severe Storm(s)","TECLZ16 - Pardue Pond Road/Pump Station (Wildlife MGT A","C - Roads and Bridges","Small","47",13823.13,12440.82,12440.82,"2010-08-17T19:00:07.000Z"
1909,2010,"Severe Storm(s)","TECDZ04 - Road","C - Roads and Bridges","Small","47",12707.67,11436.9,11436.9,"2010-11-20T02:26:53.000Z"
1909,2010,"Severe Storm(s)","HVFFF18 - Utilities - River Plantation #1 Pump Station","F - Public Utilities","Small","47",32296.29,29066.66,29066.66,"2010-08-17T01:55:33.000Z"
1909,2010,"Severe Storm(s)","HVFMB17 - River Plantation #2 Pump Sta (PS31)","F - Public Utilities","Small","47",58541.29,52687.16,52687.16,"2010-10-26T04:05:34.000Z"
1909,2010,"Severe Storm(s)","TEBLZ09 - Dunbar Cave State Park","B - Protective Measures","Small","47",91.77,82.59,82.59,"2010-09-04T22:10:35.000Z"
1909,2010,"Severe Storm(s)","TEBRB47 - Emergency Protective Measures","B - Protective Measures","Small","47",4526.09,4073.48,4073.48,"2010-09-04T22:10:35.000Z"
1909,2010,"Severe Storm(s)","LEBBR20 - Elecric Distribution System","B - Protective Measures","Small","47",5409.04,4868.14,4868.14,"2010-09-04T22:10:35.000Z"
1909,2010,"Severe Storm(s)","TEALY35 - R. S. Gass Bldg","A - Debris Removal","Small","47",1055.81,950.23,950.23,"2010-09-04T22:10:35.000Z"
1909,2010,"Severe Storm(s)","TEALY34 - TPS Complex","A - Debris Removal","Small","47",144.7,130.23,130.23,"2010-10-26T04:05:34.000Z"
1909,2010,"Severe Storm(s)","HVFFF14 - Utilities - Morton Mills Pump Station (PS27)","F - Public Utilities","Small","47",59164.59,53248.13,53248.13,"2010-10-14T00:46:22.000Z"
1909,2010,"Severe Storm(s)","SWFTH15 - Electric Distribution System","F - Public Utilities","Small","47",44822.81,40340.53,40340.53,"2010-08-17T19:00:07.000Z"
1909,2010,"Severe Storm(s)","HVFFF15 - Utilities - Horshoe Bend # 2 Pump Station (PS","F - Public Utilities","Small","47",33147.29,29832.56,29832.56,"2010-10-14T00:46:22.000Z"
1909,2010,"Severe Storm(s)","HVFFF19 - McPherson Pump Station (PS32)","F - Public Utilities","Small","47",46695.29,42025.76,42025.76,"2010-09-04T22:10:35.000Z"
1909,2010,"Severe Storm(s)","HVFFF17 - Utilities - Sheffield on the Harpeth Pump Sta","F - Public Utilities","Small","47",32296.29,29066.66,29066.66,"2010-09-04T22:10:35.000Z"
1909,2010,"Severe Storm(s)","HVFFF16 - Utilities - Horshoe Bend # 3 Pump Station(PS1","F - Public Utilities","Small","47",33732.29,30359.06,30359.06,"2010-09-04T22:10:35.000Z"
1909,2010,"Severe Storm(s)","HVFHK11 - PS # 24 & PS #22","F - Public Utilities","Small","47",39839.92,35855.93,35855.93,"2010-09-04T22:10:35.000Z"
1909,2010,"Severe Storm(s)","HVFMB16 - Rolling Rivers #2 Pump Station (PS26)","F - Public Utilities","Large","47",110714.86,99643.38,99643.38,"2010-10-26T04:05:34.000Z"
1909,2010,"Severe Storm(s)","LEFBR19 - Elec. Distribution System","F - Public Utilities","Small","47",55910.53,50319.48,50319.48,"2010-09-21T17:12:01.000Z"
1909,2010,"Severe Storm(s)","TEECS05 - Health Center,  3770 Desoto Ave. 38152","E - Public Buildings","Small","47",979.04,881.14,881.14,"2010-09-11T22:43:05.000Z"
1909,2010,"Severe Storm(s)","TECDZ08 - Lauderdale Refuge Access Road","C - Roads and Bridges","Small","47",27235.53,24511.98,24511.98,"2010-09-11T22:43:05.000Z"
1909,2010,"Severe Storm(s)","MIFDU17 - Sewer Main","F - Public Utilities","Small","47",14616.57,13154.91,13154.91,"2010-09-11T22:43:05.000Z"
1909,2010,"Severe Storm(s)","TECDZ11 - Road","C - Roads and Bridges","Small","47",4228.75,3805.88,3805.88,"2010-09-04T22:10:35.000Z"
1909,2010,"Severe Storm(s)","TECDZ15 -Two WMA Access/Service Roads","C - Roads and Bridges","Small","47",1367.02,1230.32,1230.32,"2010-09-04T22:10:35.000Z"
1909,2010,"Severe Storm(s)","TECDZ12 - Road","C - Roads and Bridges","Small","47",1909.17,1718.25,1718.25,"2010-09-04T22:10:35.000Z"
1909,2010,"Severe Storm(s)","SWFTH16 - Electric Distribution System","F - Public Utilities","Small","47",5695.4,5125.86,5125.86,"2010-08-17T19:00:07.000Z"
1909,2010,"Severe Storm(s)","TEEAM04 - Andrew Jackson Building Elevators","E - Public Buildings","Small","47",5185.3,4666.77,4666.77,"2010-10-30T20:52:25.000Z"
1909,2010,"Severe Storm(s)","TEERW25 - Cordell Hull","E - Public Buildings","Small","47",115.56,104,104,"2010-10-26T04:05:34.000Z"
1909,2010,"Severe Storm(s)","TECLY18 - Andrew Johnson Bldg (Barrier Gates)","C - Roads and Bridges","Small","47",49.18,44.26,44.26,"2010-10-26T04:05:34.000Z"
1909,2010,"Severe Storm(s)","TEELY31- Tennessee Regulatory Authority Building","E - Public Buildings","Small","47",51,45.9,45.9,"2010-10-26T04:05:34.000Z"
1909,2010,"Severe Storm(s)","PIBDS05 - Electric Power Distribution System","B - Protective Measures","Small","47",23398.53,21058.68,21058.68,"2010-08-17T19:00:07.000Z"
1909,2010,"Severe Storm(s)","PIBDS04 - Electric Power Distribution System","B - Protective Measures","Small","47",20544.97,18490.47,18490.47,"2010-08-17T19:00:07.000Z"
1909,2010,"Severe Storm(s)","TEERB10 - Motor Vehicles","E - Public Buildings","Small","47",295.48,265.93,265.93,"2010-10-26T04:05:34.000Z"
1909,2010,"Severe Storm(s)","TEELZ18 - Caterpillar D6N","E - Public Buildings","Small","47",59.49,53.54,53.54,"2010-10-26T04:05:34.000Z"
1909,2010,"Severe Storm(s)","PIBDS06 - Electric Power Distribution System","B - Protective Measures","Large","47",111670.33,100503.29,100503.29,"2010-08-17T19:00:07.000Z"
1909,2010,"Severe Storm(s)","TEERW23 - War Memorial & Legislative Building","E - Public Buildings","Small","47",139.82,125.84,125.84,"2010-09-11T22:43:05.000Z"
1909,2010,"Severe Storm(s)","TEELY51 - TPS Complex","E - Public Buildings","Small","47",100.94,90.85,90.85,"2010-10-26T04:05:34.000Z"
1909,2010,"Severe Storm(s)","TEGRB30 - Galvanized Steel Chain Link Fence","G - Recreational or Other","Small","47",4972.18,4474.96,4474.96,"2010-08-27T00:24:16.000Z"
1909,2010,"Severe Storm(s)","TEECS07 - Millington Campus","E - Public Buildings","Small","47",667.48,600.73,600.73,"2010-08-31T01:15:20.000Z"
1909,2010,"Severe Storm(s)","PIFDS03 - Electric Power Distribution System","F - Public Utilities","Large","47",463147.55,416832.8,416832.8,"2010-08-31T01:15:20.000Z"
